customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,IsSeniorCitizen
4919-MOAVT,Male,-0.43991649313097614,No,Yes,-1.1960038562387048,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.16246749609731476,-0.19431175184583516,Yes,0
1596-OQSPS,Female,-0.43991649313097614,No,No,-0.8702409464784621,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,-0.45405919096431707,0.395140900102032,No,0
9867-XOBQA,Female,-0.43991649313097614,No,Yes,-0.46303730927815856,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,-0.3859255139575061,0.17869791156467407,No,0
9546-KDTRB,Female,-0.43991649313097614,No,No,-0.5444780367182193,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),-1.33148800705203,0.7249659759935438,No,0
3090-HAWSU,Male,-0.43991649313097614,No,No,1.1657772395230555,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.5567151792366918,1.814783124374189,Yes,0
9820-RMCQV,Female,-0.43991649313097614,No,No,-0.8702409464784621,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),-0.5388108379727895,0.4688952536102936,Yes,0
3174-RKMOW,Male,-0.43991649313097614,Yes,Yes,0.10704778280226633,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.5018758782312098,0.16077248280885756,No,0
1760-CAZHT,Male,-0.43991649313097614,No,Yes,-0.30015585439803716,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.461108173064988,0.4385601720542766,No,0
7839-QRKXN,Female,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.481049737066981,1.8919589647750747,Yes,0
8441-SHIPE,Female,-0.43991649313097614,No,No,1.4100994218432374,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.3015756610490399,-1.8353510871304808,No,0
5204-QZXPU,Male,-0.43991649313097614,No,No,-0.5444780367182193,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,-0.8346107040023594,0.45442719753921546,Yes,0
4597-ELFTS,Male,-0.43991649313097614,No,No,0.9621754209229036,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,-1.3248408190513656,-1.2747292727265922,Yes,0
1320-GVNHT,Male,-0.43991649313097614,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),1.4503601712260603,2.34044800739718,No,0
1047-RNXZV,Male,-0.43991649313097614,No,No,0.43281069256250915,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.502653098069141,-0.6503643280565049,No,0
3541-ZNUHK,Female,-0.43991649313097614,Yes,Yes,0.9214550572028734,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.6759627691486464,0.6228693121128787,No,0
8450-JOVAH,Male,-0.43991649313097614,Yes,Yes,-1.2367242199587352,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,-0.2679379269457112,0.3313653236992953,Yes,0
8725-JEDFD,Male,-0.43991649313097614,No,No,-0.21871512695797646,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.142525932095321,-0.031172577333032064,No,0
7562-UXTPG,Female,-0.43991649313097614,No,No,-0.7888002190384014,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.179085466098976,-0.14126265488546647,No,0
8071-SBTRN,Female,-0.43991649313097614,No,No,1.5322605130033284,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,1.541759006235197,2.3623764458214445,No,0
1113-IUJYX,Female,-0.43991649313097614,Yes,No,-0.748079855318371,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,1.3689321182179202,-1.024070540937133,Yes,0
6668-CNMFP,Female,-0.43991649313097614,Yes,Yes,-0.5444780367182193,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),0.8172155141627669,-0.44495589872701347,No,0
5626-MGTUK,Female,-0.43991649313097614,No,No,-0.5037576729981889,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.8089065291619363,-0.4074928708036586,No,0
5681-LLOEI,Male,-0.43991649313097614,Yes,Yes,0.43281069256250915,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),0.8803638001690798,0.38103086605814185,No,0
8212-DJRCH,Male,-0.43991649313097614,Yes,Yes,-1.1145631287986442,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,0.8504514541660894,-0.9478818336467133,No,0
4323-OHFOW,Female,2.273158691738958,Yes,No,1.5322605130033284,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.3556377422165908,2.0771901823354675,No,0
4933-BSAIP,Female,-0.43991649313097614,Yes,No,0.3106496014024181,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.517609271070636,-0.4714447151427073,No,0
2030-BTZRO,Male,-0.43991649313097614,Yes,Yes,-1.0738427650786138,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.4744025490663168,1.5832765101283302,No,0
1116-DXXDF,Male,-0.43991649313097614,No,No,0.26992923768238775,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,1.1861344481996465,0.32017236739135024,No,0
9274-CNFMO,Male,2.273158691738958,Yes,No,-1.1552834925186746,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.3386179781149237,-0.3911997603862212,Yes,0
7758-XKCBS,Male,-0.43991649313097614,No,No,-0.7073594915983407,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,-1.1653083070354178,0.8242918916198961,Yes,0
8992-JQYUN,Male,-0.43991649313097614,Yes,No,-1.2774445836787656,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.47898614596680894,0.6118782578224666,Yes,0
6563-VNPMN,Female,2.273158691738958,No,No,0.5142514200025698,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),0.6959043331506402,0.35786979150865816,No,0
0617-AQNWT,Female,-0.43991649313097614,Yes,No,1.2879383306831464,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,-0.562075995975115,-0.7239192199732566,Yes,0
2267-WTPYD,Female,2.273158691738958,Yes,No,1.002895784642934,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),0.9717626351782166,0.9745766504937428,No,0
0270-THENM,Male,-0.43991649313097614,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),0.16911468409797886,0.2729005755061004,No,0
2446-PLQVO,Male,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.18407085709947407,-0.2351403194148312,Yes,0
4707-MAXGU,Male,-0.43991649313097614,Yes,No,1.6137012404433893,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.2932666760482092,-2.086946039363094,No,0
2710-WYVXG,Female,-0.43991649313097614,No,No,-1.1960038562387048,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,0.21065960910213194,-0.25194970483988793,No,0
3005-NFMTA,Male,2.273158691738958,No,No,0.9214550572028734,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1312951471941644,1.0424376345711317,Yes,0
6300-BWMJX,Female,-0.43991649313097614,Yes,No,1.0843365120829946,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,0.9501592741760567,1.0302923932833752,No,0
8784-CGILN,Female,-0.43991649313097614,No,No,-0.5851984004382496,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.1661928841976528,-0.6824542104349351,Yes,0
5389-FFVKB,Male,2.273158691738958,Yes,No,-0.015113308357824713,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.5164302571326987,-0.007804969721357182,Yes,0
7009-LGECI,Female,-0.43991649313097614,No,No,-1.1552834925186746,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.47233895796614456,0.5456854010117589,No,0
8444-WRIDW,Female,2.273158691738958,No,No,1.369379058123207,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.5214156481331973,0.7140156691313393,Yes,0
5022-KVDQT,Male,-0.43991649313097614,No,No,-0.21871512695797646,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.5496661971360212,-0.12022031209111299,No,0
7976-CICYS,Male,-0.43991649313097614,No,No,-1.1552834925186746,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),-1.46443176706532,1.691833846410517,No,0
1036-GUDCL,Male,-0.43991649313097614,Yes,Yes,1.125056875803025,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.4748853321285456,0.5342730081292234,No,0
2005-DWQZJ,Female,-0.43991649313097614,Yes,Yes,-0.9924020376385531,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.5192710680708021,1.5077277036787649,No,0
8148-WOCMK,Male,-0.43991649313097614,Yes,Yes,-0.9924020376385531,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.5009913010689746,1.4895868256585933,No,0
7815-PDTHL,Male,-0.43991649313097614,No,No,0.10704778280226633,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.481049737066981,-0.15854309057289984,No,0
9451-LPGOO,Male,-0.43991649313097614,No,No,-1.0331224013585834,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.7324638671542947,-0.7567248293428394,Yes,0
9173-IVZVP,Female,-0.43991649313097614,Yes,Yes,0.8400143297628127,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4577845790646555,-1.2245599361215607,No,0
9129-UXERG,Female,2.273158691738958,No,No,-0.5851984004382496,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.290827659210112,-0.7553902814112075,No,0
3635-JBPSG,Female,-0.43991649313097614,No,No,-0.7073594915983407,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,-0.8628612530051836,0.6103530972456539,No,0
7964-ZRKKG,Male,-0.43991649313097614,Yes,No,1.4100994218432374,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),0.785641371159611,1.1078324432482958,No,0
5868-YWPDW,Male,2.273158691738958,Yes,No,-1.0738427650786138,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6460504231456565,-0.6937565727709403,Yes,0
6229-LSCKB,Male,2.273158691738958,No,No,-1.0738427650786138,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.4964886931307054,-0.533150791061744,No,0
2025-JKFWI,Male,-0.43991649313097614,No,No,-0.7888002190384014,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,1.1379423351948288,-0.8976091632547509,Yes,0
4078-SAYYN,Female,-0.43991649313097614,No,No,-0.8702409464784621,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1961052302006432,-1.0408997476176465,Yes,0
1724-IQWNM,Male,-0.43991649313097614,No,Yes,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.5109620830699715,1.93017032916172,No,0
8217-QYOHV,Male,-0.43991649313097614,No,No,-1.1145631287986442,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,-0.2995120699488677,0.33382510979516833,No,0
5546-QUERU,Male,-0.43991649313097614,No,No,-0.7888002190384014,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,-1.4893587220678117,1.1748064861938434,No,0
9940-HPQPG,Female,-0.43991649313097614,Yes,No,-0.9516816739185228,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),0.896981770170741,-0.8536411125104905,Yes,0
6897-UUBNU,Male,-0.43991649313097614,No,No,-0.13727439951791576,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,0.827186296163764,-0.11355150209532953,No,0
6127-IYJOZ,Male,2.273158691738958,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.62854787598176,0.8029350797556918,No,0
6618-RYATB,Female,-0.43991649313097614,No,No,-1.2774445836787656,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,0.4915033021302069,-0.6278682311664606,Yes,0
8930-XOTDP,Female,-0.43991649313097614,Yes,Yes,-0.5851984004382496,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,-0.2928648819482031,0.17138406046062524,No,0
5916-QEWPT,Female,-0.43991649313097614,Yes,No,-1.2367242199587352,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),0.14086413509515497,-0.1742100875957174,No,0
5060-TQUQN,Male,-0.43991649313097614,Yes,Yes,-0.0965540357978854,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),0.6244470621434968,-0.06029288399208756,No,0
0531-XBKMM,Male,-0.43991649313097614,No,Yes,1.369379058123207,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),0.03118553308419093,0.04270481592189949,No,0
8465-SBRXP,Male,-0.43991649313097614,Yes,Yes,0.22920887396235737,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),1.001674981181207,0.22959279451280995,No,0
2408-PSJVE,Male,-0.43991649313097614,Yes,Yes,0.47353105628253944,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,-0.09511103892843457,-0.04503803072791135,No,0
9079-YEXQJ,Female,-0.43991649313097614,No,No,0.880734693482843,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,1.5400972092350305,1.3564170435093963,Yes,0
9700-ZCLOT,Male,-0.43991649313097614,No,No,-1.2367242199587352,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4876969250676457,1.839870819189293,No,0
8738-JOKAR,Female,-0.43991649313097614,No,No,0.3920903288424788,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,0.09765741309083585,0.038290527212691626,No,0
4534-WGCIR,Female,-0.43991649313097614,Yes,Yes,1.0436161483629645,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.3165318340505352,-1.373953881849049,No,0
1930-WNXSB,Male,-0.43991649313097614,Yes,Yes,1.0436161483629645,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9335413041743955,0.9742587802002213,No,0
2685-SREOM,Female,-0.43991649313097614,Yes,Yes,-0.30015585439803716,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.8089065291619363,-0.24279803038875175,Yes,0
3508-CFVZL,Female,-0.43991649313097614,No,No,1.5729808767233588,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,1.5467443972356951,2.432999358030747,No,0
0402-CQAJN,Female,-0.43991649313097614,No,No,0.18848851024232702,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.2343265612044643,0.23265637467396394,Yes,0
6692-UDPJC,Female,-0.43991649313097614,Yes,Yes,-0.748079855318371,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.893658176170409,-0.6685276791336389,Yes,0
1273-MTETI,Female,2.273158691738958,No,No,-1.1552834925186746,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.8005975441611056,-0.9249171269203159,Yes,0
0657-DOGUM,Female,-0.43991649313097614,Yes,No,0.6364125111626608,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),-0.1383177609327537,-0.08802715357361036,No,0
5480-HPRRX,Female,2.273158691738958,No,No,-1.1960038562387048,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.3115464430500368,1.5686146035240007,Yes,0
8792-AOROI,Female,-0.43991649313097614,Yes,No,-0.9924020376385531,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,0.02453834508352634,-0.024351903661169513,No,0
0295-PPHDO,Male,-0.43991649313097614,No,No,-1.2774445836787656,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0199547481830342,-1.3029356686638562,Yes,0
5146-YYFRZ,Male,-0.43991649313097614,No,No,1.4100994218432374,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.4893587220678117,-2.1001438729050044,No,0
1195-OIYEJ,Male,-0.43991649313097614,No,No,-0.7888002190384014,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8753784091685812,-0.6904986808936642,Yes,0
5906-CVLHP,Female,-0.43991649313097614,Yes,Yes,0.5142514200025698,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),-0.35268957395418365,-0.18137111422604033,Yes,0
3452-SRFEG,Male,-0.43991649313097614,No,No,0.6771328748826912,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.32698539911376057,0.2214125633465649,No,0
4070-OKWVH,Female,-0.43991649313097614,Yes,No,0.7992939660427822,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),0.9917041991802098,0.7926631825040311,No,0
5297-MDOIR,Female,-0.43991649313097614,Yes,No,1.247217966963116,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),0.544680806135523,0.6793356876721782,No,0
6369-MCAKO,Female,-0.43991649313097614,Yes,Yes,1.4508197855632678,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.8072447321617703,1.171166629212017,No,0
4926-UMJZD,Female,-0.43991649313097614,Yes,No,-0.055833672077855064,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,-0.5172074769706297,0.028877592665392915,No,0
6848-HJTXY,Female,-0.43991649313097614,Yes,No,1.2879383306831464,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.505976692069473,-1.939605106831684,No,0
6341-AEVKX,Female,-0.43991649313097614,Yes,No,1.2064976032430856,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1.3140928172124378,1.5854498344057604,No,0
4501-EQDRN,Female,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.16412929309748078,-0.20966607649040142,Yes,0
2990-HWIML,Female,-0.43991649313097614,No,No,-1.0738427650786138,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8222009051632655,-0.8829144934506601,Yes,0
0682-USIXD,Female,-0.43991649313097614,Yes,No,-0.46303730927815856,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.7075369121518029,-0.32761598801774766,No,0
6976-BWGLQ,Female,-0.43991649313097614,Yes,Yes,1.6137012404433893,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.3148700370503688,-2.121807409810025,No,0
7078-NVFAM,Female,-0.43991649313097614,Yes,Yes,-0.015113308357824713,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,-0.9841724340173105,0.01487410147257451,No,0
8065-QBYTO,Female,2.273158691738958,No,No,1.5729808767233588,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),1.1595456961969886,1.8239432058047365,No,0
2133-TSRRM,Female,-0.43991649313097614,No,Yes,0.06632741908223598,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.3489905542159264,0.08947506182745753,No,0
7384-GHBPI,Male,-0.43991649313097614,Yes,No,-1.1960038562387048,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.9841724340173105,1.1770740262885355,Yes,0
7603-USHJS,Male,-0.43991649313097614,No,Yes,-0.8295205827584317,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.29873485011093664,-0.2478067069542769,Yes,0
7234-FECYN,Female,2.273158691738958,No,No,-0.9924020376385531,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,1.2160467942026365,-1.2068073164305266,Yes,0
2511-ALLCS,Female,-0.43991649313097614,Yes,Yes,0.10704778280226633,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.3447823830533592,-0.14395597245741013,No,0
3191-CSNMG,Female,-0.43991649313097614,Yes,Yes,-1.1960038562387048,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.5297246331340278,-0.6335527039729305,No,0
7952-OBOYL,Male,-0.43991649313097614,No,No,-1.1960038562387048,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,0.8338334841644282,-0.997268062521611,No,0
7470-DYNOE,Male,-0.43991649313097614,No,No,0.8400143297628127,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,-0.12169979093109246,-0.10222956831125606,No,0
7853-OETYL,Female,-0.43991649313097614,Yes,No,-1.1552834925186746,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.1869116680375775,1.3712194571616183,No,0
1545-ACTAS,Female,-0.43991649313097614,Yes,Yes,0.6364125111626608,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.1612074931971548,0.7390069767264997,No,0
5876-HZVZM,Female,-0.43991649313097614,Yes,Yes,-1.0738427650786138,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),-0.29452667894836937,0.3162753433113381,Yes,0
1400-MMYXY,Male,2.273158691738958,Yes,No,-1.1960038562387048,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.3672703212177542,-1.6352605766971666,Yes,0
5126-RCXYW,Male,-0.43991649313097614,Yes,Yes,0.880734693482843,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),-0.6235624849812617,-0.5491931140773714,No,0
3085-QUOZK,Female,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.6916961619880726,0.8836035156830534,Yes,0
2363-BJLSL,Male,-0.43991649313097614,No,No,1.2064976032430856,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.5197538511330312,0.6270817756683656,No,0
1956-YIFGE,Male,-0.43991649313097614,Yes,Yes,-0.4223169455581282,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,1.1728400721983174,-0.49531023691896797,No,0
3926-CUQZX,Male,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.6534748309842519,0.8347778834112293,Yes,0
7921-LMDFQ,Male,2.273158691738958,No,No,0.758573602322752,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.9717626351782166,0.73715348276979,No,0
2925-MXLSX,Female,-0.43991649313097614,No,No,-0.0965540357978854,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),0.13920233809498894,-0.01344054753557291,No,0
5820-PTRYM,Female,2.273158691738958,Yes,No,0.9621754209229036,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),0.1225843680933277,0.11794766596876574,No,0
9609-BENEA,Male,-0.43991649313097614,Yes,No,0.10704778280226633,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,0.14086413509515497,0.01507919333829525,No,0
6211-WHMYA,Female,2.273158691738958,No,No,1.2879383306831464,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,-0.6950197559884049,-0.895142584319514,No,0
4459-BBGHE,Male,-0.43991649313097614,No,Yes,-0.0965540357978854,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.6734163949862454,0.06502107070838488,No,0
9945-PSVIP,Female,-0.43991649313097614,Yes,Yes,-0.30015585439803716,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.5309036470719648,0.45950969218795673,No,0
1041-RXHRA,Female,-0.43991649313097614,No,No,0.35136996512244845,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.18240906009930805,0.06409306508511248,Yes,0
1750-CSKKM,Male,-0.43991649313097614,No,Yes,-0.9516816739185228,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,-0.31280644595019663,0.29769216209438704,Yes,0
